participant_id,weeks,education,food,recreation,rent_adjustment,shelter,wages,savings,interestGroup
841,36,0,96.73415796,168.2135119,0,839.9254106,1101.423686,3.449394271,G
843,36,0,71.76824021,116.501242,0,831.7766167,707.2002322,312.8458667,H
844,36,0,104.8558099,77.48876479,0,839.9254106,942.4522333,79.81775192,H
845,36,0,66.42820768,71.2139319,0,817.4585703,541.5718373,413.5288726,G
848,36,0,101.9867933,44.35496385,0,841.1250335,1111.984242,124.5174513,B
849,36,0,63.45877038,115.7136063,0,825.8533756,753.9741393,251.051613,I
850,36,0,63.31715106,66.83039789,0,841.1250335,904.157338,67.11524446,C
851,36,0,106.609871,38.68158316,0,1277.769456,936.27287,486.7880399,D
852,36,0,59.58433134,32.71182843,0,818.593421,538.1147154,372.7748654,F
854,36,0,69.64030874,24.74506393,0,818.8864685,949.1375988,35.86575764,B
857,36,0,112.9626285,233.9068757,0,872.2133456,713.611103,505.4717468,H
861,36,0,108.7828075,0,0,841.1250335,898.8930284,51.01481266,H
863,36,0,110.0584365,84.0870868,0,1277.769456,868.3195786,603.5954004,F
865,36,0,72.89262493,0,0,819.8310493,537.552486,355.1711882,F
866,36,0,122.8527142,84.15848528,0,1129.740866,786.7827803,549.9692851,I
868,36,0,59.44431874,0,0,829.0319645,879.7075206,8.768762722,I
869,36,0,104.2257332,81.68743353,0,841.1250335,1109.962618,82.92441758,I
870,36,0,103.8080513,151.0516783,0,895.298454,734.6165321,415.5416515,F
871,36,0,61.28071977,0,0,819.8310493,1110.007225,228.8954557,I
873,36,0,70.94179499,57.43035138,0,819.8310493,932.8467101,15.35648556,J
874,36,0,79.89262102,91.01142977,0,1277.990114,835.6884772,613.2056878,F
877,36,0,102.6644813,101.8600175,0,853.4374661,898.3554103,159.6065546,J
878,36,0,105.0065353,142.6297379,0,853.4374661,874.992161,226.0815782,J
879,36,0,70.38312209,23.18725906,0,853.4374661,879.5978724,67.40997481,A
880,36,0,59.24657411,0,0,821.1690873,888.7053343,8.289672966,J
881,36,0,93.96878996,69.46400442,0,890.6914812,797.9130831,256.2111925,C
882,36,0,63.64027048,54.51726191,0,821.7051083,1094.121974,154.2593335,G
888,36,0,58.11376833,77.47598351,0,854.7588094,1094.108813,103.7602519,B
889,36,0,69.71883499,28.28007306,0,822.9979716,906.3668081,14.63007156,A
890,36,0,101.9897499,95.61601626,0,1311.588528,978.3406647,530.8536297,G
891,36,0,90.47070476,145.2049354,0,854.7588094,1037.582907,52.85154246,G
893,36,0,103.1229642,107.5472099,0,861.7240139,929.8792219,142.5149661,F
894,36,0,95.04249088,206.4200462,0,861.7240139,813.8549454,349.3316056,D
895,36,0,67.37756418,122.585512,0,865.760009,795.1960622,260.5270229,A
898,36,0,103.3546998,73.2910208,0,870.7661456,893.9205917,153.4912745,J
899,36,0,73.10674593,54.56180933,0,870.7661456,871.2355726,127.1991283,B
903,36,0,72.41310478,0,0,823.6090726,887.3419808,8.680196541,G
904,36,0,62.95895193,70.86739983,0,824.1432069,886.4734856,71.49607301,B
905,36,0,99.22243215,33.20946599,0,872.0235041,780.1700608,224.2853415,J
906,36,0,106.021403,141.9272041,0,831.7766167,554.3170831,525.4081406,E
908,36,0,95.79789846,39.58726569,0,872.0235041,777.6215417,229.7871265,I
910,36,0,71.27595279,240.0397983,0,872.0235041,762.2872794,421.0519758,D
912,36,0,109.064629,90.95544087,0,1135.028508,825.1629602,509.8856178,H
913,36,0,62.95895193,0,0,824.1432069,884.3334411,2.768717763,J
914,36,0,58.57876252,83.34617378,0,829.0319645,1067.798673,96.84177197,D
915,36,0,104.5596534,155.8004627,0,933.8204454,630.7911464,563.3894151,B
916,36,0,109.9540509,110.7602537,0,827.3870958,760.5653521,287.5360483,D
917,36,0,102.7162343,37.05029807,0,872.0235041,760.5190321,251.2710044,G
918,36,0,57.75320329,135.0789761,0,825.2486675,936.0627588,82.01808819,A
921,36,0,68.58110863,162.1803832,0,872.2133456,725.9950064,376.979831,G
922,36,0,57.75320329,138.3569004,0,825.2486675,879.554215,141.8045563,A
926,36,0,63.67434095,0,0,287.8951438,515.3902309,163.8207461,A
927,36,0,65.51270935,0,0,287.8951438,869.0488249,515.6409717,D
928,36,0,93.30896826,68.38024989,0,409.3900535,751.1990258,180.1197542,G
929,36,0,102.1139872,45.45257174,0,589.1751035,404.1666667,332.5749957,E
930,36,0,62.59270461,0,0,287.8951438,510.4455129,159.9576645,F
931,36,0,121.2321883,103.9150181,0,639.36852,437.1603747,427.3553516,I
932,36,0,94.36585242,82.45440413,0,409.3900535,463.14219,123.0681201,J
933,36,0,67.42801234,27.19024587,0,411.5561385,507.7864718,1.612075187,D
934,36,0,98.74429018,64.323708,0,419.7289655,942.3979421,359.6009784,B
935,36,0,101.3771172,35.59816623,0,411.5561385,457.1877977,91.34362423,D
936,36,0,67.15541249,122.4174384,0,413.7222234,854.3666295,251.0715552,F
937,36,0,68.59047133,142.1537153,0,413.7222234,854.2903758,229.8239658,C
938,36,0,68.07599145,42.94569685,0,463.6915622,400,174.7132505,F
939,36,0,82.17901253,194.4101515,0,584.8429336,400,461.4320977,J
940,36,0,103.6234861,0,0,466.9102227,633.9639232,63.43021441,D
941,36,0,73.44986934,89.28007267,0,589.1751035,706.22799,45.67705548,J
942,36,0,115.0342593,78.60934179,0,604.3376981,452.4310316,345.5502675,I
943,36,0,59.2575941,181.3631178,0,426.718733,740.0141279,72.674683,H
944,36,0,61.5661247,78.33851665,0,628.221785,661.8578769,106.2685494,B
945,36,0,130.6072069,70.52941373,0,614.2718117,645.8023401,169.6060923,A
946,36,0,79.01899786,0,0,466.9102227,507.1334314,38.79578915,J
947,36,0,60.83049437,73.39387,0,419.7289655,507.0641455,46.8891844,J
948,36,0,89.98889987,50.23157946,0,660.8799842,608.6226521,192.4778115,E
949,36,0,65.30682482,41.52415066,0,426.718733,460.7027393,72.84696925,A
950,36,0,70.48537003,0,0,419.7289655,849.7022549,359.4879194,H
951,36,0,102.1823063,115.0036266,0,686.6489257,494.9604951,408.8743635,E
952,36,0,60.85961198,69.83715687,0,419.7289655,506.5094968,43.91623755,B
953,36,0,88.41328517,85.29510231,0,660.8799842,524.8080205,309.7803512,G
954,36,0,96.21776959,116.2453636,0,426.718733,718.604758,79.4228917,F
955,36,0,60.61558279,41.66032186,0,419.7289655,925.04355,403.0386798,A
956,36,0,67.44055372,0,0,420.6434077,886.3128346,398.2288732,F
957,36,0,101.4144792,97.81560256,0,427.3794047,454.9222787,171.6872078,H
958,36,0,66.06552489,111.6574018,0,422.0826361,853.7942442,253.9886813,H
959,36,0,93.1374079,151.2320101,0,427.3794047,452.983703,218.7651197,F
960,36,0,90.30740619,165.3841296,0,494.7636772,418.8814761,331.5737368,I
961,36,0,69.12100312,0,0,265.4086267,870.0792471,535.5496172,F
962,36,0,63.26372965,187.3990968,0,444.6099998,400,295.2728262,H
963,36,0,67.9897388,0,0,265.4086267,506.0251161,172.6267506,G
964,36,0,102.8190639,72.35719563,0,432.8800045,441.2756834,166.7805806,I
965,36,0,72.55005765,0,0,265.4086267,501.044462,163.0857776,E
966,36,0,71.73859683,0,0,265.4086267,400,62.85277645,F
967,36,0,126.2522885,106.5645998,0,567.5142541,400,400.3311424,A
968,36,0,130.4648926,119.8237227,0,479.1268168,404.1666667,325.2487654,J
969,36,0,61.83467464,68.74720483,0,422.0826361,836.593404,283.9288884,A
970,36,0,58.22375717,228.775305,0,422.0826361,495.2321383,213.8495601,E
971,36,0,64.41795399,70.33579402,0,428.8733874,495.2207433,68.40639215,G
972,36,0,96.2938775,4.810563004,0,435.3830728,440.3367744,96.15073892,H
973,36,0,66.40684378,78.19181163,0,429.7878296,832.5216142,258.1351292,D
974,36,0,74.60335658,180.3354412,0,435.3830728,662.1074712,28.21439933,C
975,36,0,66.24874673,151.4403825,0,431.1831053,494.0465534,154.8256811,B
976,36,0,61.59443655,0,0,431.1831053,823.8344561,331.0569143,J
977,36,0,97.83769095,31.74971583,0,437.9152976,659.430728,91.92802359,E
978,36,0,102.3463576,59.15746653,0,440.9931751,436.5715175,165.9254818,D
979,36,0,67.37756418,0,0,440.9931751,435.5681043,72.80263499,C
980,36,0,102.6257669,38.27567057,0,450.0342785,439.3041404,151.6315756,H
981,36,0,92.60095217,23.09070242,0,457.0439222,416.7459479,155.9896288,F
982,36,0,62.1137071,75.78237782,0,433.4455984,809.9005231,238.5588398,J
983,36,0,73.37214509,11.73156269,0,433.4455984,895.1941759,376.6448697,G
984,36,0,68.61404406,224.6795832,0,519.0468324,400,412.3404597,I
985,36,0,66.84684447,44.3850498,0,436.0644235,495.8228907,51.47342703,E
986,36,0,57.58206772,33.57391009,0,436.0644235,784.1557165,256.9353153,I
987,36,0,61.63303241,0,0,439.3186356,791.6541368,290.7024689,B
988,36,0,62.55085338,77.95496208,0,439.3186356,495.0693677,84.75508337,H
989,36,0,61.57961162,108.860807,0,465.7082619,407.0216534,229.1270271,F
990,36,0,102.1139872,138.9725695,0,587.0090185,400,428.0955752,E
991,36,0,101.4150157,161.4550914,0,453.9625901,400,316.8326972,C
992,36,0,70.44937577,46.0008781,0,441.6755781,780.7017593,222.5759273,F
993,36,0,94.40341874,80.28115064,0,601.7029615,475.0582531,301.3292778,I
994,36,0,108.5706292,114.0918116,0,574.0125089,404.1666667,392.508283,J
995,36,0,100.7107321,71.17057903,0,465.7082619,404.1666667,233.4229064,C
996,36,0,106.5029373,159.4498637,0,465.7082619,400,331.661063,J
997,36,0,61.71902059,50.09566488,0,453.9625901,882.8328836,317.055608,I
998,36,0,102.2338131,0,0,472.2065168,645.4495152,71.00918538,H
999,36,0,78.76140109,60.76501667,0,455.392211,772.1373728,177.2187441,F
1000,36,0,114.4886007,153.3964603,0,516.6598378,505.0193949,279.5255039,B
1001,36,0,59.16293724,0,0,455.392211,813.5299989,298.9748507,C
1002,36,0,66.19150411,54.47110054,0,456.3922088,490.3598105,86.69500302,G
1003,36,0,96.74852629,48.24059665,0,472.2065168,400,217.1956397,F
1004,36,0,62.11255256,102.476199,0,465.3523325,489.1045368,140.8365472,B
1005,36,0,103.2434432,38.48450403,0,472.2065168,606.2275997,7.706864292,F
1006,36,0,103.5296945,64.60035935,0,472.2065168,400,240.3365706,J
1007,36,0,104.7095139,134.4038901,0,506.4927554,400,345.6061594,B
1008,36,0,69.08660455,7.89372932,0,465.3523325,821.3367133,279.0040469,C
1009,36,0,125.9691408,144.1630242,0,465.3523325,404.1666667,331.3178308,B
1010,36,0,69.5661247,0,0,465.3523325,482.7060114,52.21244581,D
0,37,0,61.39522155,0,0,0,2056.400014,1995.004792,H
1,37,0,61.27699415,308.0755187,0,0,1807.056831,1437.704318,B
2,37,0,60.50325199,108.0647796,0,0,1583.728079,1415.160047,A
3,37,0,62.95895193,31.36164875,0,0,1530.703138,1436.382537,I
4,37,0,67.16056881,94.84112012,0,0,1984.566887,1822.565198,H
5,37,0,81.92747477,72.73882762,0,0,400,245.3336976,D
6,37,0,74.52775977,103.0348919,0,0,406.7521427,229.1894911,I
7,37,0,114.8147527,108.941733,0,0,1343.703515,1119.947029,A
8,37,0,112.0739741,167.5924558,0,0,797.2641987,517.5977687,G
9,37,0,65.48938926,49.745086,0,0,2866.695679,2751.461204,D
10,37,0,90.50331199,23.56672755,0,0,1477.93281,1363.862771,D
11,37,0,64.33623956,54.86387848,0,0,1495.650899,1376.450781,F
12,37,0,61.88071958,48.23896858,0,0,1427.217782,1317.098094,D
13,37,0,103.3658681,53.53351289,0,0,1289.197094,1132.297713,J
14,37,0,104.159061,90.5661953,0,0,1595.401173,1400.675917,H
15,37,0,61.74513987,31.82009653,0,0,1408.885748,1315.320511,I
16,37,0,55.79257459,81.82284456,0,0,2189.698756,2052.083336,J
17,37,0,67.38285967,69.13228488,0,0,4000,3863.484855,I
18,37,0,69.5661247,196.2329166,0,0,4000,3734.200959,I
19,37,0,92.90579953,38.39597319,0,0,2040.582791,1909.281018,B
20,37,0,75.85002871,56.61812828,0,0,1328.112472,1195.644315,I
21,37,0,79.24471602,148.4130551,0,0,523.8057969,296.1480258,E
22,37,0,103.9395353,94.42638831,0,0,753.3730441,555.0071205,E
23,37,0,68.40612976,166.1421259,0,0,1158.756743,924.2084874,B
24,37,0,69.88571108,109.7724711,0,0,1815.012937,1635.354755,D
25,37,0,88.61558279,55.56964443,0,0,1300.040201,1155.854974,J
26,37,0,93.7574152,113.6762479,0,0,1220.457616,1013.023953,F
27,37,0,72.80119961,76.83318661,0,0,1393.043226,1243.40884,D
28,37,0,58.52834975,102.438234,0,0,3083.233939,2922.267355,A
29,37,0,71.1292553,71.8054755,0,0,1016.7317,873.7969693,C
30,37,0,98.68013482,148.9302971,0,0,441.8127764,194.2023445,C
31,37,0,67.50627532,89.98499431,0,0,3357.378509,3199.887239,F
32,37,0,65.01169175,149.392509,0,0,1355.96012,1141.555919,C
33,37,0,71.15681323,14.45969777,0,0,2733.988804,2648.372293,D
34,37,0,59.33967482,89.11892208,0,0,918.7644431,770.3058462,B
35,37,0,103.7140557,77.4169182,0,0,437.1661989,256.035225,J
36,37,0,61.62328705,58.65781345,0,0,3319.349843,3199.068743,G
37,37,0,61.16341709,128.1667079,0,0,1354.766082,1165.435957,G
38,37,0,71.96782893,28.28007306,0,0,1125.38879,1025.140888,D
39,37,0,62.67934964,42.78569922,0,0,865.8764059,760.4113571,G
40,37,0,89.26011802,55.24545914,0,0,493.885514,349.3799369,I
41,37,0,101.5475426,73.52475317,0,0,437.7146741,262.6423784,F
42,37,0,66.9691496,77.24856281,0,0,1308.803492,1164.58578,J
43,37,0,64.28970749,276.946849,0,0,2658.237034,2317.000477,E
45,37,0,60.95127196,73.22891272,0,0,3260.74217,3126.561985,E
46,37,0,62.11416906,0,0,0,1296.694595,1234.580426,D
47,37,0,92.65630523,38.61874988,0,0,1198.12756,1066.852505,C
48,37,0,98.35999606,15.63163263,0,0,1162.491244,1048.499616,F
49,37,0,65.43111869,147.1108395,0,0,3244.444508,3031.902549,D
50,37,0,65.53592936,97.88726071,0,0,1151.473829,988.0506388,H
51,37,0,98.19343099,27.79271808,0,0,3004.575151,2878.589002,G
52,37,0,99.39534902,128.9296441,0,0,597.4377193,369.1127262,B
53,37,0,61.64961809,85.14634003,0,0,968.9113924,822.1154343,H
54,37,0,65.01287034,126.5720008,0,0,1866.232665,1674.647794,I
55,37,0,101.7487961,90.96907109,0,0,442.5722796,249.8544124,J
56,37,0,100.8076805,78.08272082,0,0,777.656102,598.7657007,G
57,37,0,56.93718728,109.7117386,0,0,2571.244375,2404.595449,A
58,37,0,64.80119961,31.24587946,0,0,3192.012993,3095.965914,J
59,37,0,59.01899786,114.7898274,0,0,2592.075455,2418.26663,C
60,37,0,92.57405747,75.9342401,0,0,1119.699823,951.1915251,D
61,37,0,96.96521279,124.1533999,0,0,1124.709451,903.5908388,F
62,37,0,69.31498274,0,0,0,1737.833776,1668.518793,A
63,37,0,99.59859497,93.22455653,0,0,1109.639996,916.8168447,G
64,37,0,105.2465122,153.8000054,0,0,1064.228995,805.1824777,I
65,37,0,63.28903585,169.3361118,0,0,1047.229887,814.6047396,I
66,37,0,88.16071201,215.8500259,0,0,1476.041458,1172.03072,J
67,37,0,94.07838401,86.9083527,0,0,1043.520591,862.5338539,C
68,37,0,94.69331787,71.07946806,0,0,1015.66593,849.8931437,G
69,37,0,105.722152,133.1956931,0,0,967.9001555,728.9823104,B
70,37,0,63.98356009,99.13455388,0,0,585.0922628,421.9741488,D
71,37,0,104.2294068,110.8168127,0,0,582.8591697,367.8129503,J
72,37,0,65.70639941,191.9031113,0,0,2445.15418,2187.544669,B
73,37,0,95.57520586,182.321582,0,0,1612.681314,1334.784526,H
74,37,0,100.1577995,67.26634447,0,0,404.1666667,236.7425227,B
75,37,0,97.28830251,203.1555733,0,0,641.0378916,340.5940158,A
76,37,0,71.53843851,116.1984862,0,0,1010.357403,822.6204781,I
77,37,0,74.88667689,170.8327923,0,0,999.799256,754.0797869,C
78,37,0,81.45625284,135.5877201,0,0,2997.854138,2780.810165,B
79,37,0,62.84187626,64.57904676,0,0,1309.131269,1181.710346,C
80,37,0,90.96780067,5.207646577,0,0,994.0306953,897.8552481,E
81,37,0,91.19038096,31.0616338,0,0,1265.482854,1143.230839,D
82,37,0,131.6371752,61.94387537,0,0,1383.709165,1190.128114,H
83,37,0,68.49202311,0,0,0,1285.448187,1216.956164,C
84,37,0,103.0725207,41.28656588,0,0,968.7151938,824.3561072,J
85,37,0,87.51101625,52.66294062,0,0,959.3674871,819.1935302,A
86,37,0,97.1993116,27.80888669,0,0,940.9679627,815.9597644,C
87,37,0,99.93495679,174.0555858,0,0,483.7530277,209.7624851,A
88,37,0,115.3164488,0,0,0,404.1666667,288.8502179,A
89,37,0,68.67918158,0,0,0,1256.461988,1187.782807,J
90,37,0,58.19150411,46.57162074,0,0,1234.796611,1130.033487,E
91,37,0,99.12078015,160.6404443,0,0,404.1666667,144.4054422,E
92,37,0,66.49234917,46.00670655,0,0,925.0207736,812.5217178,J
93,37,0,87.76244999,17.00202202,0,0,888.0294491,783.2649771,B
94,37,0,90.43284946,54.60961604,0,0,1596.480267,1451.437802,C
95,37,0,65.48938926,40.45115956,0,0,845.6943825,739.7538337,H
96,37,0,93.39986875,59.38067052,0,0,885.5649754,732.7844362,B
97,37,0,117.1888124,71.71059244,0,0,1262.509843,1073.610438,J
98,37,0,106.6664932,52.98082505,0,0,873.8474809,714.2001627,B
99,37,0,100.3325978,134.0184611,0,0,1492.137764,1257.786705,H
100,37,0,72.71815253,90.43858448,0,0,859.8223691,696.6656321,F
101,37,0,65.08163634,0,0,0,1225.2892,1160.207564,A
102,37,0,66.05706977,0,0,0,2410.441479,2344.384409,A
103,37,0,62.80664783,0,0,0,2306.364764,2243.558116,J
104,37,0,71.85790077,152.1671944,0,0,478.3636402,254.338545,F
105,37,0,124.9598221,72.85633992,0,0,659.806126,461.9899639,J
106,37,0,69.47971135,136.6689542,0,0,1194.362106,988.21344,A
107,37,0,92.02337366,62.85652084,0,0,864.6407082,709.7608137,C
108,37,0,66.3301216,67.74099921,0,0,1218.993654,1084.922534,C
109,37,0,62.29042225,344.6975294,0,0,1218.568506,811.580554,C
110,37,0,65.72806886,83.06879743,0,0,1192.376271,1043.579405,D
111,37,0,69.11767704,172.4176898,0,0,400,158.4646331,B
112,37,0,99.16877709,35.06692414,0,0,2392.17932,2257.943619,C
113,37,0,89.29999836,130.5455546,0,0,1333.954895,1114.109342,G
114,37,0,93.77252428,0,0,0,2101.194735,2007.422211,G
115,37,0,67.59859497,21.19167183,0,0,863.928197,775.1379302,J
116,37,0,65.7460354,90.61454384,0,0,2915.741292,2759.380713,E
117,37,0,88.91526583,22.77303346,0,0,1290.46852,1178.78022,F
118,37,0,70.95591073,72.63726062,0,0,2282.822266,2139.229095,C
119,37,0,95.00540488,85.08302056,0,0,2043.209802,1863.121376,B
120,37,0,64.11118497,111.6727824,0,0,699.2937751,523.5098077,E
121,37,0,106.4931482,0,0,0,854.2163717,747.7232235,F
122,37,0,69.2485487,88.21064014,0,0,1195.93375,1038.474561,A
123,37,0,60.56912264,33.48491933,0,0,1181.287879,1087.233837,B
124,37,0,69.32152808,85.86963688,0,0,2868.573377,2713.382212,I
125,37,0,59.2963523,0,0,0,2587.873421,2528.577069,E
126,37,0,97.79241574,102.688175,0,0,440.1629287,239.6823379,A
128,37,0,96.24547435,83.22462044,0,0,993.2868867,813.816792,G
129,37,0,87.3342894,104.9334532,0,0,832.4827182,640.2149756,B
130,37,0,99.11161474,0,0,0,828.6763398,729.5647251,J
131,37,0,67.05010407,203.5765883,0,0,672.5310814,401.904389,H
132,37,0,65.91515146,69.0154508,0,0,1923.307737,1788.377135,I
133,37,0,86.91449872,129.4658946,0,0,822.9816309,606.6012376,I
134,37,0,59.609178,107.9975989,0,0,1175.335924,1007.729147,D
135,37,0,107.4104671,155.4651765,0,0,774.8571632,511.9815196,E
136,37,0,102.9682309,78.5257897,0,0,1873.435978,1691.941957,A
137,37,0,68.90722159,90.22765461,0,0,469.8552747,310.7203985,C
138,37,0,108.699726,142.2369501,0,0,810.0381891,559.101513,H
139,37,0,92.33587273,37.25611139,0,0,917.6279388,788.0359547,C
140,37,0,69.47732786,0,0,0,2249.37426,2179.896933,I
141,37,0,101.5244942,24.58495399,0,0,731.4297156,605.3202673,B
143,37,0,59.03277763,52.65361574,0,0,1161.420986,1049.734592,A
144,37,0,96.98710533,26.97188416,0,0,797.4799514,673.5209619,I
145,37,0,73.79540207,197.0298815,0,0,474.8487226,204.0234389,F
146,37,0,96.05149473,90.18345801,0,0,804.4892862,618.2543335,J
147,37,0,62.67934964,84.92719243,0,0,780.3801246,632.7735826,J
148,37,0,70.56009198,110.9244654,0,0,2217.486573,2036.002015,A
149,37,0,111.1882293,143.7570381,0,0,414.2703817,159.3251144,A
150,37,0,72.80119961,150.8622779,0,0,2060.448256,1836.784778,H
151,37,0,78.08924084,91.07488111,0,0,829.0536014,659.8894794,G
152,37,0,99.21937287,64.9613571,0,0,772.5851362,608.4044062,I
153,37,0,127.6063732,77.34536012,0,0,636.3429432,431.3912099,A
155,37,0,72.5373615,114.7105467,0,0,2575.693452,2388.445544,A
156,37,0,90.60619441,97.69622069,0,0,753.5546684,565.2522533,J
157,37,0,65.11748241,22.57055174,0,0,2541.663788,2453.975754,J
158,37,0,85.90679446,67.10296686,0,0,1677.621327,1524.611565,J
159,37,0,58.95055835,15.78745864,0,0,1158.527264,1083.789247,G
160,37,0,68.24390827,51.77983619,0,0,1996.081342,1876.057597,F
162,37,0,80.73297282,228.3775916,0,0,565.6746431,256.5640787,B
163,37,0,60.2489442,47.1334551,0,0,1158.896813,1051.514414,D
164,37,0,126.5348892,118.8439227,0,0,1012.27222,766.8934079,F
165,37,0,88.98572835,39.23123641,0,0,1365.274436,1237.057471,G
166,37,0,97.14392019,108.9236675,0,0,748.5277228,542.4601351,A
167,37,0,99.1787098,100.8584636,0,0,743.2873422,543.2501688,F
168,37,0,87.69198746,0,0,0,1444.438072,1356.746084,G
169,37,0,102.9176351,81.46480085,0,0,737.2993383,552.9169024,J
170,37,0,60.52849679,77.8057033,0,0,1961.844393,1823.510193,G
171,37,0,66.11023421,50.53264658,0,0,799.2963034,682.6534226,I
172,37,0,96.25351455,88.30965599,0,0,1373.415673,1188.852502,I
173,37,0,98.74429018,0,0,0,1316.81448,1218.070189,C
174,37,0,124.4568619,56.31976847,0,0,405.0096482,224.2330178,D
175,37,0,60.7143478,104.4856415,0,0,723.7523829,558.5523936,I
176,37,0,114.9789934,74.4706854,0,0,755.6854229,566.2357441,J
177,37,0,97.96350979,80.36931939,0,0,716.0719449,537.7391157,E
178,37,0,59.44431874,0,0,0,874.8172351,815.3729164,E
179,37,0,86.08013941,74.49710399,0,0,484.8963192,324.3190758,F
180,37,0,69.12100312,0,0,0,742.2377533,673.1167502,H
181,37,0,67.51422042,139.3873212,0,0,403.6474174,196.7458758,E
182,37,0,61.5661247,68.98743044,0,0,454.5032027,323.9496476,C
183,37,0,68.6956009,0,0,0,2449.126738,2380.431137,F
184,37,0,64.73400284,76.33980358,0,0,501.866706,360.7928996,G
185,37,0,66.26404143,0,0,0,1150.42351,1084.159468,G
186,37,0,100.8698612,0,0,0,981.1332175,880.2633563,C
187,37,0,69.86416782,0,0,0,720.0897126,650.2255448,B
188,37,0,97.35869929,0,0,0,1465.102051,1367.743351,D
189,37,0,70.19427882,0,0,0,2279.73784,2209.543561,E
190,37,0,98.10614793,84.65236621,0,0,1462.289925,1279.53141,H
191,37,0,88.20639958,13.80183846,0,0,710.9745428,608.9663048,G
192,37,0,67.52006872,0,0,0,1133.942513,1066.422444,I
193,37,0,59.33967482,0,0,0,1308.434652,1249.094978,D
194,37,0,61.70851795,0,0,0,1960.72657,1899.018052,A
195,37,0,65.77394454,0,0,0,2301.955677,2236.181733,B
196,37,0,81.21903739,61.62032006,0,0,578.5575082,435.7181508,I
197,37,0,130.6460036,120.6213562,0,0,555.7336769,304.4663171,C
198,37,0,66.88716948,0,0,0,1897.11809,1830.230921,H
199,37,0,87.23409969,121.1511193,0,0,717.4366393,509.0514204,A
200,37,0,65.77394454,0,0,0,2261.789931,2196.015987,H
201,37,0,65.10535512,0,0,0,1107.243664,1042.138309,A
202,37,0,65.09678503,116.709755,0,0,602.3101457,420.5036056,A
203,37,0,114.6224488,213.2677356,0,0,511.8927479,184.0025635,J
204,37,0,71.73859683,0,0,0,704.6879412,632.9493443,C
205,37,0,68.1600583,86.83580511,0,0,1106.320693,951.3248294,I
206,37,0,95.58775901,90.56319287,0,0,691.0201836,504.8692317,D
207,37,0,65.37214509,0,0,0,1013.512755,948.1406096,B
208,37,0,59.33967482,0,0,0,679.1767481,619.8370732,E
209,37,0,65.37214509,0,0,0,1091.275402,1025.903257,C
210,37,0,108.8998223,23.26127791,0,0,404.1666667,272.0055665,A
211,37,0,71.96782893,0,0,0,1893.468205,1821.500377,F
212,37,0,88.10478703,301.190297,0,0,413.8064558,24.51137179,D
213,37,0,62.67934964,0,0,0,776.6903822,714.0110326,I
214,37,0,68.63329366,0,0,0,1063.022278,994.3889842,C
215,37,0,62.28047238,0,0,0,1843.673826,1781.393354,A
216,37,0,67.9897388,0,0,0,1069.874622,1001.884883,C
217,37,0,66.35142411,146.0929131,0,0,436.6406034,224.1962662,F
218,37,0,91.52697347,134.0351256,0,0,400,174.4379009,B
219,37,0,92.90579953,0,0,0,514.8084235,421.9026239,I
220,37,0,101.5754511,94.9330655,0,0,1158.913431,962.4049143,F
221,37,0,87.15448056,87.45975155,0,0,647.7432901,473.129058,I
222,37,0,100.0514947,26.22349307,0,0,676.1809783,549.9059905,G
223,37,0,68.31784679,82.5431591,0,0,670.8943991,520.0333932,F
224,37,0,67.02764949,0,0,0,694.9554932,627.9278437,G
225,37,0,58.57876252,0,0,0,1063.921121,1005.342359,E
226,37,0,85.73344951,113.8358926,0,0,1114.011488,914.4421456,I
227,37,0,104.6164071,50.5940505,0,0,682.3710693,527.1606118,H
228,37,0,65.7865614,0,0,0,1821.09375,1755.307189,J
229,37,0,67.24657411,0,0,0,1182.542016,1115.295442,G
230,37,0,67.72083961,0,0,0,1798.9263,1731.20546,D
231,37,0,119.0304874,128.656788,0,0,402.5,154.8127246,A
232,37,0,71.43077195,78.02909841,0,0,400,250.5401296,C
233,37,0,65.10535512,0,0,0,2213.237481,2148.132126,A
234,37,0,95.95750852,42.28844283,0,0,1314.805164,1176.559213,C
235,37,0,56.4932377,0,0,0,913.9791821,857.4859444,G
236,37,0,56.07046253,0,0,0,683.8264959,627.7560334,I
237,37,0,61.15209887,0,0,0,2192.859392,2131.707293,C
238,37,0,69.84225795,0,0,0,648.9934146,579.1511567,A
239,37,0,130.9697792,70.23255609,0,0,400,198.7976647,I
240,37,0,90.96780067,84.69177025,0,0,1327.642139,1151.982568,J
241,37,0,65.16267864,0,0,0,1051.349785,986.1871064,I
242,37,0,58.01543429,142.6792957,0,0,2178.44561,1977.75088,H
243,37,0,103.4987358,85.44982441,0,0,400,211.0514398,H
244,37,0,98.85175301,74.56653236,0,0,589.1070775,415.6887921,I
245,37,0,94.01902447,0,0,0,1292.941483,1198.922458,C
246,37,0,101.8482073,111.2513348,0,0,400,186.9004579,B
247,37,0,118.1100766,180.4741312,0,0,404.1666667,105.5824589,B
248,37,0,67.52006872,0,0,0,1780.575807,1713.055738,H
249,37,0,98.68209856,105.0478796,0,0,787.1950943,583.4651162,G
250,37,0,99.77613468,95.45061838,0,0,668.8933977,473.6666446,E
251,37,0,77.21903739,12.90989907,0,0,658.5964074,568.4674709,D
252,37,0,66.48375309,54.62410396,0,0,1034.81879,913.7109333,D
253,37,0,95.38501304,17.54162071,0,0,2142.541903,2029.615269,G
